chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genomeSource.__current_case__,parameters.genomeSource.indices,parameters.genomeSource.ownFile,parameters.genomeSource.ownFile.values,parameters.genomeSource.refGenomeSource,parameters.paired.__current_case__,parameters.paired.input1,parameters.paired.input1.values,parameters.paired.input2,parameters.paired.input2.values,parameters.paired.sPaired,parameters.params.__current_case__,parameters.params.disallowIndel,parameters.params.disallowLongDel,parameters.params.fracMissingAligns,parameters.params.gapExtensPenalty,parameters.params.gapOpenPenalty,parameters.params.maxEditDist,parameters.params.maxEditDistSeed,parameters.params.maxGapExtens,parameters.params.maxGapOpens,parameters.params.maxInsertSize,parameters.params.maxOccurPairing,parameters.params.mismatchPenalty,parameters.params.noIterSearch,parameters.params.outputTopN,parameters.params.outputTopNDisc,parameters.params.readGroup.__current_case__,parameters.params.readGroup.rgcn,parameters.params.readGroup.rgds,parameters.params.readGroup.rgdt,parameters.params.readGroup.rgfo,parameters.params.readGroup.rgid,parameters.params.readGroup.rgks,parameters.params.readGroup.rglb,parameters.params.readGroup.rgpg,parameters.params.readGroup.rgpi,parameters.params.readGroup.rgpl,parameters.params.readGroup.rgpu,parameters.params.readGroup.rgsm,parameters.params.readGroup.specReadGroup,parameters.params.seed,parameters.params.source_select,parameters.params.suboptAlign,parameters.suppressHeader,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-23 09:15:17.750225,slurm_multi_dynamic_walltime,,main_w2_handler2,1446693,10389812,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2799718196,fastqsanger,2443657571.0,fastqsanger,4670651,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,Homo_sapiens_nuHg19_mtrCRS,,,indexed,1,21219563.0,,21219577.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25001082.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-09-24 22:10:34.310228,19592,132916.56000300002
,,2015-09-22 02:44:55.828446,slurm_multi_dynamic_walltime,,main_w2_handler2,2445908,10378889,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7157266668,fastqsanger,5917781415.0,fastqsanger,4659996,slurm,,corral-repl,2780281122.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,21191048.0,,history,1,21191057.0,,21191058.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25314898.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-09-23 14:45:52.981296,69730,129657.15285000001
,,2015-09-25 13:51:50.812856,slurm_multi_dynamic_walltime,,main_w2_handler2,1446693,10424732,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2443657571,fastqsanger,2799718196.0,fastqsanger,4701873,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,Homo_sapiens_nuHg19_mtrCRS,,,indexed,1,21219577.0,,21219563.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25001082.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-09-27 01:52:15.975802,19592,129625.16294600001
,,2015-10-09 03:05:29.305789,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10532401,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8152336116,fastqsanger,8119555732.0,fastqsanger,4806667,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440727.0,,21440728.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-10 15:06:05.715027,44892,129636.40923800001
,,2015-10-09 03:05:10.124879,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10532399,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8149619761,fastqsanger,8113092900.0,fastqsanger,4806665,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440725.0,,21440726.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-10 15:06:05.867180,44892,129655.742301
,,2015-10-09 03:06:00.226033,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10532402,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8511091737,fastqsanger,8483242157.0,fastqsanger,4806669,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440729.0,,21440730.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-10 15:06:31.378355,44892,129631.15232200001
,,2015-10-09 03:06:20.185291,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10532403,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8121822688,fastqsanger,8093727986.0,fastqsanger,4806673,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440731.0,,21440732.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-10 15:07:02.619864,44892,129642.434573
,,2015-10-11 12:35:58.454228,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10542689,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8511091737,fastqsanger,8483242157.0,fastqsanger,4816555,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440729.0,,21440730.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-13 00:36:39.348578,44892,129640.89435
,,2015-10-11 12:35:25.651864,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10542687,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8149619761,fastqsanger,8113092900.0,fastqsanger,4816553,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440725.0,,21440726.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-13 00:36:12.129323,44892,129646.477459
,,2015-10-11 12:35:43.152344,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10542688,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8152336116,fastqsanger,8119555732.0,fastqsanger,4816554,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440727.0,,21440728.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-13 00:36:12.421546,44892,129629.26920200001
,,2015-10-11 12:36:13.049315,slurm_multi_dynamic_walltime,,main_w2_handler2,2464269,10542690,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8121822688,fastqsanger,8093727986.0,fastqsanger,4816556,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21440731.0,,21440732.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25559603.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-13 00:37:08.500829,44892,129655.45151400001
,,2015-12-11 13:35:23.112517,slurm_multi_dynamic_walltime,,main_w2_handler2,2522484,11155682,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29268695156,fastqsanger,29152870728.0,fastqsanger,5420401,slurm,,corral-repl,82255101.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/canFam2.len""","""canFam2""",1,,22296044.0,,history,1,22312192.0,,22325872.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26747046.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-12-13 01:36:19.515376,74355,129656.40285900001
,,2015-10-16 02:58:29.670945,slurm_multi_dynamic_walltime,,main_w2_handler2,2472004,10590543,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8636716510,fastqsanger,8610487262.0,fastqsanger,4860929,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21527320.0,,21534271.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25670105.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-17 14:59:24.187120,44892,129654.51617500001
,,2015-10-16 02:58:05.622236,slurm_multi_dynamic_walltime,,main_w2_handler2,2472004,10590542,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8844096003,fastqsanger,8800051587.0,fastqsanger,4860927,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21527324.0,,21534274.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25670105.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-17 14:58:53.397994,44892,129647.775758
,,2015-10-16 02:59:08.173698,slurm_multi_dynamic_walltime,,main_w2_handler2,2472004,10590546,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8914828770,fastqsanger,8882064452.0,fastqsanger,4860933,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21527318.0,,21527319.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25670105.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-17 14:59:52.073442,44892,129643.89974400001
,,2015-10-16 02:58:49.091218,slurm_multi_dynamic_walltime,,main_w2_handler2,2472004,10590544,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8784309627,fastqsanger,8757110115.0,fastqsanger,4860932,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,/galaxy/data/mm9/bwa_index/mm9.fa,,,indexed,1,21534272.0,,21534273.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25670105.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-17 14:59:24.863113,44892,129635.77189500001
,,2015-10-22 06:58:49.285586,slurm_multi_dynamic_walltime,,main_w2_handler2,2480626,10681887,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2455975685,fastqsanger,2344612764.0,fastqsanger,4946040,slurm,,corral-repl,4708053.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,21674236.0,,history,1,21674273.0,,21674274.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25768884.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-23 19:13:47.229232,42165,130497.94364600001
,,2015-10-22 06:58:28.052467,slurm_multi_dynamic_walltime,,main_w2_handler2,2480626,10681879,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1857021666,fastqsanger,1826464118.0,fastqsanger,4946035,slurm,,corral-repl,4708053.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,21674236.0,,history,1,21674271.0,,21674272.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25768884.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-23 19:09:42.891382,42165,130274.83891500001
,,2015-10-22 12:29:31.316194,slurm_multi_dynamic_walltime,,main_w2_handler2,2480626,10685141,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2344612764,fastqsanger,2455975685.0,fastqsanger,4949301,slurm,,corral-repl,4708053.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,21674236.0,,history,1,21674274.0,,21674273.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25768884.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-24 00:30:09.800873,42165,129638.484679
,,2015-10-23 11:01:08.456044,slurm_multi_dynamic_walltime,,main_w2_handler2,2480626,10697673,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2455975685,fastqsanger,2344612764.0,fastqsanger,4960901,slurm,,corral-repl,4708053.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,21674236.0,,history,1,21674273.0,,21674274.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25768884.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-10-24 23:02:17.604693,42165,129669.14864900001
,,2015-11-05 18:58:24.932840,slurm_multi_dynamic_walltime,,main_w2_handler2,2496987,10829579,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3141774885,fastqsanger,3142807585.0,fastqsanger,5085119,slurm,,corral-repl,1125495.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/43.len""","""43""",1,,21892999.0,,history,1,21893052.0,,21893080.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26121549.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-07 08:23:32.529435,72028,134707.596595
,,2015-11-06 13:12:55.349598,slurm_multi_dynamic_walltime,,main_w2_handler2,2485533,10834450,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11389686742,fastqsanger,10787969198.0,fastqsanger,5089510,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg_g1k_v37,,,indexed,1,21892436.0,,21892437.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26138030.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-08 01:13:33.636383,30082,129638.286785
,,2015-11-06 14:54:57.563224,slurm_multi_dynamic_walltime,,main_w2_handler2,2497642,10835227,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5950960388,fastqsanger,5967997246.0,fastqsanger,5090234,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg38,,,indexed,1,21901029.0,,21901022.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26138470.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-08 02:55:32.349805,70434,129634.78658100001
,,2015-11-06 21:04:49.425184,slurm_multi_dynamic_walltime,,main_w2_handler2,2496021,10839149,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5950960388,fastqsanger,5967997246.0,fastqsanger,5094148,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,/galaxy/data/hg19/bwa_index/hg19.fa,,,indexed,1,21894286.0,,21894276.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26141247.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-08 09:05:33.742412,70493,129644.31722800001
,,2015-11-09 17:57:46.237608,slurm_multi_dynamic_walltime,,main_w2_handler2,2475235,10856905,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5967997246,fastqsanger,5950960388.0,fastqsanger,5110887,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,/galaxy/data/hg19/bwa_index/hg19.fa,,,indexed,1,21928266.0,,21928283.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,25741015.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-11 05:58:19.192164,71515,129632.95455600001
,,2015-11-09 18:44:17.241809,slurm_multi_dynamic_walltime,,main_w2_handler2,2496987,10857234,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1423018079,fastqsanger,1804570212.0,fastqsanger,5111213,slurm,,corral-repl,1125495.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/43.len""","""43""",1,,21892999.0,,history,1,21933323.0,,21933326.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26184204.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-11 06:49:22.852166,72028,129905.61035700001
,,2015-11-09 02:24:26.653618,slurm_multi_dynamic_walltime,,main_w2_handler2,2497642,10849568,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5950960388,fastqsanger,5967997246.0,fastqsanger,5104161,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg38,,,indexed,1,21901029.0,,21901022.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26084958.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-10 14:25:04.898779,70434,129638.24516100001
,,2015-11-11 21:23:20.549062,slurm_multi_dynamic_walltime,,main_w2_handler2,2130792,10879450,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",432187739,fastqsanger,393228528.0,fastqsanger,5133064,slurm,,corral-repl,3596297.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,21929344.0,,history,1,21965891.0,,21965904.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,24876209.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-13 09:24:54.779431,55464,129694.23036900001
,,2015-11-18 20:05:11.722681,slurm_multi_dynamic_walltime,,main_w2_handler2,1350127,10939414,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",535148546,fastqsanger,424492294.0,fastqsanger,5198618,slurm,,corral-repl,2085823.0,fasta,,0.0,no,,"""a91660c28e2f11e58453005056a52a46""","""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""",1,,10368842.0,,history,1,22058030.0,,22058031.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26104795.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-20 13:54:58.908399,31921,150587.18571800002
,,2015-11-18 20:05:42.725362,slurm_multi_dynamic_walltime,,main_w2_handler2,1350127,10939423,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1376763613,fastqsanger,768986525.0,fastqsanger,5198660,slurm,,corral-repl,2085823.0,fasta,,0.0,no,,"""bc5f54688e2f11e5b619005056a51846""","""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""",1,,10368842.0,,history,1,22058040.0,,22058041.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26104795.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-20 13:55:29.812848,31921,150587.087486
,,2015-11-17 06:21:11.797218,slurm_multi_dynamic_walltime,,main_w2_handler2,2476420,10920410,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",443552554,fastqsanger,435660371.0,fastqsanger,5175256,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg38,,,indexed,1,22029230.0,,22029273.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26310731.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-18 18:24:13.812897,70573,129782.015679
,,2015-11-20 20:52:26.581606,slurm_multi_dynamic_walltime,,main_w2_handler2,1350127,10967961,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",546650717,fastqsanger,427589734.0,fastqsanger,5229745,slurm,,corral-repl,2085823.0,fasta,,0.0,no,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""",1,,10368842.0,,history,1,22058018.0,,22058019.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26104795.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-22 09:55:10.545950,31921,133363.964344
,,2015-11-21 16:31:20.183855,slurm_multi_dynamic_walltime,,main_w2_handler2,2476420,10977489,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",435660371,fastqsanger,443552554.0,fastqsanger,5238929,slurm,,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,hg38,,,indexed,1,22029273.0,,22029230.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26310731.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-23 04:32:09.931162,70573,129649.74730700001
,,2015-11-18 20:04:44.660842,slurm_multi_dynamic_walltime,,main_w2_handler2,1350127,10939403,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",546650717,fastqsanger,427589734.0,fastqsanger,5196404,slurm,,corral-repl,2085823.0,fasta,,0.0,no,,"""9a9007568e2f11e58058005056a51846""","""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""",1,,10368842.0,,history,1,22058018.0,,22058019.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26104795.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-20 10:55:33.445202,31921,139848.78436000002
,,2015-11-18 20:06:32.067437,slurm_multi_dynamic_walltime,,main_w2_handler2,1350127,10939434,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",590605806,fastqsanger,510955196.0,fastqsanger,5198913,slurm,,corral-repl,2085823.0,fasta,,0.0,no,,"""d9dca8f68e2f11e59a47005056a52a46""","""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""",1,,10368842.0,,history,1,22058051.0,,22058052.0,,paired,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_set,,"""False""",,26104795.0,error,toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper/1.2.3,1.2.3,,2015-11-20 14:31:58.861662,31921,152726.79422500002
