create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1_file,input1_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file,parameters.input1_file.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-11 09:27:04.138579,slurm_normal,,main_w3_handler0,2849540,14052115,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",22705233138,fastqsanger,8269808.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd9abc7c53857af6'}]",,33578171,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-12 21:27:57.917802,45773.0,129653.779223
2016-11-09 08:12:33.143717,slurm_normal,,main_w3_handler0,2887102,14292593,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29586212892,fastqsanger,8500958.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faaf6ada5b35626c'}]",,34158561,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-10 20:13:09.087235,66827.0,129635.94351800001
2016-11-09 08:12:43.504919,slurm_normal,,main_w3_handler1,2887102,14292595,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",31041376512,fastqsanger,8500960.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5698ac5a46f7175c2'}]",,34158561,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-10 20:13:08.861162,66827.0,129625.356243
2016-11-22 16:52:03.455921,slurm_normal,,main_w3_handler1,2804944,14406879,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10702496902,fastqsanger,8611518.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27184892}]",,34165172,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-24 04:55:35.211284,89189.0,129811.755363
2016-11-22 12:51:40.510468,slurm_normal,,main_w3_handler1,2804944,14404570,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8517896158,fastqsanger,8609306.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27183698}]",,34383959,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-24 00:56:05.039974,89189.0,129864.529506
2016-11-22 16:52:00.702265,slurm_normal,,main_w4_handler1,2804944,14406876,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7772932314,fastqsanger,8611516.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27184103}]",,34165172,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-24 04:55:05.846407,89189.0,129785.144142
2016-11-24 10:29:26.595961,slurm_normal,,main_w3_handler0,2804944,14423838,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8517896158,fastqsanger,8626982.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27183698}]",,34434491,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-25 22:29:50.117053,89189.0,129623.52109200001
2016-11-25 18:56:58.086964,slurm_normal,,main_w4_handler0,2804944,14432978,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7772932314,fastqsanger,8633863.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27184103}]",,34424833,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-27 06:57:28.393562,89189.0,129630.30659800001
2016-11-29 06:16:06.214870,slurm_normal,,main_w4_handler1,2804944,14441515,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8517896158,fastqsanger,8639203.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27183698}]",,34424833,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-30 20:02:09.066266,89189.0,135962.851396
2017-03-10 15:11:04.023056,slurm_normal,,main_w4_handler1,3014858,15263700,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17654966800,fastqsanger,9409680.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28693984}]",,36550876,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-12 03:12:16.168038,101095.0,129672.14498200001
2017-01-18 18:54:17.115088,slurm_normal,,main_w4_handler1,2948615,14803314,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",33960396834,fastqsanger,8966550.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27911725}]",,35240895,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-01-20 06:54:42.316116,97728.0,129625.20102800001
2017-03-11 10:30:30.104768,slurm_normal,,main_w4_handler0,3001064,15269375,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16159560520,fastqsanger,9415079.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28411952}]",,35380206,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-12 22:30:58.151306,98146.0,129628.04653800001
2017-03-23 23:41:56.599835,slurm_normal,,main_w4_handler0,3043354,15381167,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7587495734,fastqsanger,9518617.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28901887}]",,36250985,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-25 11:42:55.419416,100453.0,129658.819581
2017-03-23 23:41:56.146646,slurm_normal,,main_w4_handler0,3043354,15381166,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8514391972,fastqsanger,9518615.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28901886}]",,36250985,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-25 11:42:56.392773,100453.0,129660.246127
2017-03-23 23:41:55.238828,slurm_normal,,main_w3_handler1,3043354,15381164,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4742283030,fastqsanger,9518613.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28901884}]",,36250985,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-25 11:42:18.113265,100453.0,129622.874437
2017-03-23 23:41:55.637264,slurm_normal,,main_w4_handler1,3043354,15381165,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4816930342,fastqsanger,9518614.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28901885}]",,36250985,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-25 11:42:50.893738,100453.0,129655.25647400001
