create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams25,input_bams25_filetype,input_bams26,input_bams26_filetype,input_bams27,input_bams27_filetype,input_bams28,input_bams28_filetype,input_bams29,input_bams29_filetype,input_bams2_filetype,input_bams3,input_bams30,input_bams30_filetype,input_bams31,input_bams31_filetype,input_bams32,input_bams32_filetype,input_bams33,input_bams33_filetype,input_bams34,input_bams34_filetype,input_bams35,input_bams35_filetype,input_bams36,input_bams36_filetype,input_bams37,input_bams37_filetype,input_bams38,input_bams38_filetype,input_bams39,input_bams39_filetype,input_bams3_filetype,input_bams4,input_bams40,input_bams40_filetype,input_bams41,input_bams41_filetype,input_bams42,input_bams42_filetype,input_bams43,input_bams43_filetype,input_bams44,input_bams44_filetype,input_bams45,input_bams45_filetype,input_bams46,input_bams46_filetype,input_bams4_filetype,input_bams5,input_bams5_filetype,input_bams6,input_bams6_filetype,input_bams7,input_bams7_filetype,input_bams8,input_bams8_filetype,input_bams9,input_bams9_filetype,input_bams_filetype,input_target_bed,input_target_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.options_type.O,parameters.options_type.__current_case__,parameters.options_type.algorithmic_features.B,parameters.options_type.algorithmic_features.D,parameters.options_type.algorithmic_features.H,parameters.options_type.algorithmic_features.N,parameters.options_type.algorithmic_features.W,parameters.options_type.algorithmic_features.__current_case__,parameters.options_type.algorithmic_features.algorithmic_features_selector,parameters.options_type.algorithmic_features.genotype_qualities,parameters.options_type.algorithmic_features.genotype_variant_threshold.__current_case__,parameters.options_type.algorithmic_features.genotype_variant_threshold.genotype_variant_threshold_selector,parameters.options_type.algorithmic_features.genotyping_max_banddepth,parameters.options_type.algorithmic_features.j,parameters.options_type.algorithmic_features.report_genotype_likelihood_max,parameters.options_type.allele_scope.I,parameters.options_type.allele_scope.X,parameters.options_type.allele_scope.__current_case__,parameters.options_type.allele_scope.allele_scope_selector,parameters.options_type.allele_scope.haplotype_length,parameters.options_type.allele_scope.i,parameters.options_type.allele_scope.min_repeat_entropy,parameters.options_type.allele_scope.min_repeat_length,parameters.options_type.allele_scope.n,parameters.options_type.allele_scope.no_partial_observations,parameters.options_type.allele_scope.u,parameters.options_type.genotype_likelihoods.__current_case__,parameters.options_type.genotype_likelihoods.genotype_likelihoods_selector,parameters.options_type.input_filters.C,parameters.options_type.input_filters.F,parameters.options_type.input_filters.G,parameters.options_type.input_filters.R,parameters.options_type.input_filters.Y,parameters.options_type.input_filters.__current_case__,parameters.options_type.input_filters.e,parameters.options_type.input_filters.input_filters_selector,parameters.options_type.input_filters.m,parameters.options_type.input_filters.min_alternate_qsum,parameters.options_type.input_filters.min_coverage,parameters.options_type.input_filters.mismatch_filters.__current_case__,parameters.options_type.input_filters.mismatch_filters.mismatch_filters_selector,parameters.options_type.input_filters.q,parameters.options_type.input_filters.standard_filters,parameters.options_type.input_filters.use_duplicate_reads,parameters.options_type.min_coverage,parameters.options_type.optional_inputs.__current_case__,parameters.options_type.optional_inputs.optional_inputs_selector,parameters.options_type.options_type_selector,parameters.options_type.population_mappability_priors.__current_case__,parameters.options_type.population_mappability_priors.population_mappability_priors_selector,parameters.options_type.population_model.J,parameters.options_type.population_model.K,parameters.options_type.population_model.P,parameters.options_type.population_model.T,parameters.options_type.population_model.__current_case__,parameters.options_type.population_model.population_model_selector,parameters.options_type.reference_allele.Z,parameters.options_type.reference_allele.__current_case__,parameters.options_type.reference_allele.reference_allele_selector,parameters.options_type.reference_allele.reference_quality,parameters.options_type.reporting.__current_case__,parameters.options_type.reporting.pvar,parameters.options_type.reporting.reporting_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_bams.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.target_limit_type.__current_case__,parameters.target_limit_type.input_target_bed.values,parameters.target_limit_type.target_limit_type_selector,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-14 13:34:03.998628,slurm_normal,,main_w3_handler0,3219670,16575537,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3039068680,3039068680,,,,,,,,,,,,,,,,,,,,,bam,4587483752.0,,,,,,,,,,,,,,,,,,,,,bam,2833403284.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10646733.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,simple_w_filters,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 30841223}, {'src': 'hda', 'id': 30841225}, {'src': 'hda', 'id': 30858622}]",,"[{'src': 'hda', 'id': 30841222}]",history,0,,do_not_limit,900776287.0,fasta,,39830112.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-08-16 01:34:44.413514,108635,129640.41488600001
2017-08-14 12:11:54.722339,slurm_normal,,main_w3_handler0,3146732,16575066,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4830804819,4830804819,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10646164.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 30763570}]",mm10,,cached,0,,do_not_limit,,,,38549265.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-08-16 00:12:13.849859,107418,129619.12752000001
2017-12-14 15:18:01.273241,slurm_normal,,main_w3_handler1,3136117,17807401,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1814813947,1814813947,1967429529.0,bam,1939546681.0,bam,2027746412.0,bam,1965804552.0,bam,1895102409.0,bam,1891760936.0,bam,1894462834.0,bam,1841487923.0,bam,1973750871.0,bam,1835682046.0,bam,bam,1812864987.0,1917524571.0,bam,1889882962.0,bam,1863199147.0,bam,1874870966.0,bam,1901170937.0,bam,1770436600.0,bam,1817617736.0,bam,1751754117.0,bam,1792080653.0,bam,1740796655.0,bam,bam,1889473500.0,1766847356.0,bam,,,,,,,,,,,,,,,,,,,bam,1872580096.0,,,,,,,,,,,,,,,bam,1877612257.0,bam,1859337141.0,bam,1803232147.0,bam,1890899039.0,bam,1802576113.0,bam,bam,,,11877100,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 31659512}, {'src': 'hda', 'id': 31659513}, {'src': 'hda', 'id': 31659514}, {'src': 'hda', 'id': 31659515}, {'src': 'hda', 'id': 31659516}, {'src': 'hda', 'id': 31659517}, {'src': 'hda', 'id': 31659518}, {'src': 'hda', 'id': 31659519}, {'src': 'hda', 'id': 31659520}, {'src': 'hda', 'id': 31659521}, {'src': 'hda', 'id': 31659522}, {'src': 'hda', 'id': 31659523}, {'src': 'hda', 'id': 31659524}, {'src': 'hda', 'id': 31659525}, {'src': 'hda', 'id': 31659526}, {'src': 'hda', 'id': 31659527}, {'src': 'hda', 'id': 31659528}, {'src': 'hda', 'id': 31659529}, {'src': 'hda', 'id': 31659530}, {'src': 'hda', 'id': 31659531}, {'src': 'hda', 'id': 31659533}, {'src': 'hda', 'id': 31659534}, {'src': 'hda', 'id': 31659535}, {'src': 'hda', 'id': 31659536}, {'src': 'hda', 'id': 31659537}, {'src': 'hda', 'id': 31659538}, {'src': 'hda', 'id': 31659539}, {'src': 'hda', 'id': 31659540}, {'src': 'hda', 'id': 31659541}, {'src': 'hda', 'id': 31659542}]",hg_g1k_v37,,cached,0,,do_not_limit,,,,40870261.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-12-16 03:18:26.132859,56285,129624.859618
2017-08-16 16:37:53.036076,slurm_normal,,main_w3_handler1,3146732,16595222,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4830804819,4830804819,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10667135.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 30763570}]",mm10,,cached,0,,do_not_limit,,,,38549265.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-08-18 04:38:15.138228,107418,129622.102152
2017-08-23 16:17:22.117906,slurm_normal,,main_w3_handler0,3229711,16642061,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13582606,13582606,,,,,,,,,,,,,,,,,,,,,bam,10292802.0,,,,,,,,,,,,,,,,,,,,,bam,13826953.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10714627.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 30953476}, {'src': 'hda', 'id': 30953522}, {'src': 'hda', 'id': 30953530}]",hg19,,cached,0,,do_not_limit,,,,39829709.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-08-25 04:18:14.685257,109348,129652.567351
2017-08-24 15:15:09.848122,slurm_normal,,main_w3_handler0,3231988,16649427,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13582606,13582606,,,,,,,,,,,,,,,,,,,,,bam,13822470.0,,,,,,,,,,,,,,,,,,,,,bam,10270597.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10722134.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 30977534}, {'src': 'hda', 'id': 30977560}, {'src': 'hda', 'id': 30977576}]",hg19,,cached,0,,do_not_limit,,,,40051183.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-08-26 03:15:46.740400,109348,129636.89227800001
2017-08-24 14:27:03.374615,slurm_normal,,main_w4_handler0,3231946,16649004,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13582606,13582606,,,,,,,,,,,,,,,,,,,,,bam,10292803.0,,,,,,,,,,,,,,,,,,,,,bam,13826953.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10721691.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 30977041}, {'src': 'hda', 'id': 30977055}, {'src': 'hda', 'id': 30977075}]",hg19,,cached,0,,do_not_limit,,,,40050607.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-08-26 02:27:15.792190,110503,129612.41757500001
2017-08-25 18:53:12.756221,slurm_normal,,main_w3_handler0,3229711,16661366,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13582606,13582606,,,,,,,,,,,,,,,,,,,,,bam,10292802.0,,,,,,,,,,,,,,,,,,,,,bam,13826953.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10733601.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 30953476}, {'src': 'hda', 'id': 30953522}, {'src': 'hda', 'id': 30953530}]",hg19,,cached,0,,do_not_limit,,,,40051183.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-08-27 06:53:33.372041,109348,129620.61582
2017-08-31 19:22:09.984681,slurm_normal,,main_w4_handler0,3235587,16706322,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1093859741,1093859741,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9186241.0,bed,10779036.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,naive_w_filters,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 31019042}]",hg19,,cached,1,"[{'src': 'hda', 'id': 31065013}]",limit_by_target_file,,,,40100955.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-02 07:22:38.483108,25806,129628.49842700001
2017-08-31 19:05:24.719488,slurm_normal,,main_w4_handler1,3235587,16706184,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1093859741,1093859741,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,9186241.0,bed,10778726.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 31019042}]",hg19,,cached,1,"[{'src': 'hda', 'id': 31065013}]",limit_by_target_file,,,,40100955.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-02 07:05:39.553297,25806,129614.833809
2017-09-09 04:55:50.444762,slurm_normal,,main_w4_handler1,2883234,16777581,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3885362583,3885362583,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10845562.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 31158813}]",,"[{'src': 'hda', 'id': 31124145}]",history,0,,do_not_limit,3199905909.0,fasta,,40367031.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-10 16:56:27.014016,11389,129636.569254
2017-09-10 19:33:57.886277,slurm_normal,,main_w3_handler1,2883234,16782942,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3885362583,3885362583,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10851224.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 31158813}]",,"[{'src': 'hda', 'id': 31124145}]",history,0,,do_not_limit,3199905909.0,fasta,,40231461.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-12 07:34:38.291946,11389,129640.40566900001
2017-09-14 08:29:10.362324,slurm_normal,,main_w4_handler0,3216313,16815504,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",89773939,89773939,,,,,,,,,,,,,,,,,,,,,bam,200566788.0,,,,,,,,,,,,,,,,,,,,,bam,127304604.0,,,,,,,,,,,,,,,,,,,,,bam,184981974.0,,,,,,,,,,,,,,,bam,238027442.0,bam,,,,,,,,,bam,,,10885051.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 30796970}, {'src': 'hda', 'id': 30796982}, {'src': 'hda', 'id': 30796984}, {'src': 'hda', 'id': 30797021}, {'src': 'hda', 'id': 30797029}]",,"[{'src': 'hda', 'id': 30797112}]",history,0,,do_not_limit,71520233.0,fasta,,40329892.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-15 20:31:04.109201,108575,129713.74687700001
2017-09-13 07:00:35.748968,slurm_normal,,main_w3_handler1,3206946,16802691,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1337922501,1337922501,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10871761.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,0.0,,,,,,1.0,do_not_set,,,,,,,,,1.0,do_not_set,,,,,,,,1.0,do_not_set,,,,,,1.0,,do_not_set,,,,,,,,,,1.0,do_not_set,full,1.0,do_not_set,,,,,1.0,do_not_set,,1.0,do_not_set,,0.0,90.0,set,1,"[{'src': 'hda', 'id': 31208171}]",,"[{'src': 'hda', 'id': 30834784}]",history,0,,do_not_limit,4706030.0,fasta,,40450904.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-14 19:02:45.679732,109588,129729.930764
2017-09-22 16:50:06.451579,slurm_normal,,main_w4_handler0,3263443,16901594,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",489822151,489822151,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,10971644.roundup,slurm,,corral-repl,,"""0d9011089fb611e7ac06005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,,,0,"[{'src': 'hda', 'id': 31370489}]",hg38,,cached,0,,do_not_limit,,,,,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-24 06:43:27.144365,45862,136400.692786
2017-09-22 20:22:30.928135,slurm_normal,,main_w3_handler1,3226889,16903878,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1503260814,1503260814,347786908.0,bam,158158234.0,bam,222348368.0,bam,47124683.0,bam,430815096.0,bam,97578218.0,bam,120995116.0,bam,315302241.0,bam,233480217.0,bam,438033988.0,bam,bam,133834851.0,189172600.0,bam,1671273582.0,bam,659258711.0,bam,245740697.0,bam,1050472323.0,bam,54570683.0,bam,894849856.0,bam,17161534.0,bam,1087234624.0,bam,431955567.0,bam,bam,156821184.0,531314872.0,bam,1479148649.0,bam,183564593.0,bam,537627180.0,bam,804172994.0,bam,298168798.0,bam,457879724.0,bam,1048336071.0,bam,1747244.0,bam,388152151.0,bam,bam,384826127.0,22382012.0,bam,855151947.0,bam,11957700.0,bam,845929415.0,bam,322883130.0,bam,208314508.0,bam,10282504.0,bam,bam,110386565.0,bam,380984373.0,bam,56080811.0,bam,478322555.0,bam,334840256.0,bam,bam,,,10972931.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",false,0.0,,,,,,1.0,do_not_set,,,,,,,true,false,0.0,set,50,false,0,5,0,false,false,1.0,do_not_set,2,0.2,1,0,0,0.0,1000,set,1,3,10,1.0,do_not_set,0,true,false,,1.0,do_not_set,full,1.0,do_not_set,true,true,1,0.001,0.0,set,,1.0,do_not_set,,1.0,,do_not_set,1,"[{'src': 'hda', 'id': 31373395}, {'src': 'hda', 'id': 31373397}, {'src': 'hda', 'id': 31373400}, {'src': 'hda', 'id': 31373408}, {'src': 'hda', 'id': 31373418}, {'src': 'hda', 'id': 31373435}, {'src': 'hda', 'id': 31373436}, {'src': 'hda', 'id': 31373445}, {'src': 'hda', 'id': 31373454}, {'src': 'hda', 'id': 31373457}, {'src': 'hda', 'id': 31373459}, {'src': 'hda', 'id': 31373470}, {'src': 'hda', 'id': 31373473}, {'src': 'hda', 'id': 31373482}, {'src': 'hda', 'id': 31373489}, {'src': 'hda', 'id': 31373490}, {'src': 'hda', 'id': 31373497}, {'src': 'hda', 'id': 31373508}, {'src': 'hda', 'id': 31373543}, {'src': 'hda', 'id': 31373546}, {'src': 'hda', 'id': 31373644}, {'src': 'hda', 'id': 31373672}, {'src': 'hda', 'id': 31373688}, {'src': 'hda', 'id': 31373734}, {'src': 'hda', 'id': 31373737}, {'src': 'hda', 'id': 31373767}, {'src': 'hda', 'id': 31373769}, {'src': 'hda', 'id': 31373855}, {'src': 'hda', 'id': 31373881}, {'src': 'hda', 'id': 31373933}, {'src': 'hda', 'id': 31373964}, {'src': 'hda', 'id': 31373967}, {'src': 'hda', 'id': 31373968}, {'src': 'hda', 'id': 31373999}, {'src': 'hda', 'id': 31374002}, {'src': 'hda', 'id': 31374007}, {'src': 'hda', 'id': 31374028}, {'src': 'hda', 'id': 31374031}, {'src': 'hda', 'id': 31374053}, {'src': 'hda', 'id': 31374054}, {'src': 'hda', 'id': 31374263}, {'src': 'hda', 'id': 31374266}, {'src': 'hda', 'id': 31374297}, {'src': 'hda', 'id': 31374301}, {'src': 'hda', 'id': 31374304}, {'src': 'hda', 'id': 31374306}]",,"[{'src': 'hda', 'id': 30940764}]",history,0,,do_not_limit,41937685.0,fasta,,39975225.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-24 08:27:27.062070,110325,129896.133935
2017-09-24 18:43:05.663407,slurm_normal,,main_w3_handler1,3264440,16914208,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19946459119,19946459119,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,3352991.0,bed,10983518.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,0.0,1000,0.9,false,false,"1,3",0.0,set,true,0.0,do_not_set,6,false,false,,,1.0,do_not_set,,,,,,,,1.0,do_not_set,,,,,,1.0,,do_not_set,,,,,,,,,,1.0,do_not_set,full,1.0,do_not_set,,,,,1.0,do_not_set,,1.0,do_not_set,,1.0,,do_not_set,0,"[{'src': 'hda', 'id': 31386225}]",hg19,,cached,1,"[{'src': 'hda', 'id': 31390318}]",limit_by_target_file,,,,40761380.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-26 06:43:21.817984,88312,129616.15457700001
2017-09-27 19:15:43.932306,slurm_normal,,main_w3_handler0,3264440,16952226,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19946459119,19946459119,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,3352991.0,bed,11019996.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",false,0.0,1000,0.9,false,false,"1,3",0.0,set,true,0.0,do_not_set,6,false,false,,,1.0,do_not_set,,,,,,,,1.0,do_not_set,,,,,,1.0,,do_not_set,,,,,,,,,,1.0,do_not_set,full,1.0,do_not_set,,,,,1.0,do_not_set,,1.0,do_not_set,,1.0,,do_not_set,0,"[{'src': 'hda', 'id': 31386225}]",hg19,,cached,1,"[{'src': 'hda', 'id': 31390318}]",limit_by_target_file,,,,40853986.0,error,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.0.2.29-3,1.0.2.29-3,,2017-09-29 07:16:19.374727,88312,129635.44242100001
